ID_Estudiante,Logica_y_Programacion,Estructuras_de_Datos,Bases_de_Datos,Ingenieria_de_Software,Sistemas_Operativos,Redes_de_Computadores,Machine_Learning,Simulacion_de_Sistemas,Estadistica_Inferencial,Calculo_Diferencial,Fisica_Mecanica,Arquitectura_de_Computadores
5470472,4.0,5.0,3.4,1.6,3.7,3.5,1.6,2.2,2.9,3.3,2.6,3.5
3908242,3.9,3.4,3.1,2.6,3.3,4.5,3.7,3.2,3.0,3.4,3.1,5.0
7549204,4.4,0.9,3.4,2.7,5.0,3.3,4.6,3.3,4.1,3.2,1.7,3.3
6469999,2.8,1.5,2.8,3.8,3.9,3.5,4.0,2.8,5.0,3.1,4.0,2.6
5860119,3.1,5.0,3.6,3.4,4.8,3.5,2.4,2.9,3.4,3.6,2.7,3.0
5072871,4.4,2.0,2.7,3.5,3.3,3.5,4.0,4.3,2.5,3.9,3.7,5.0
5205457,3.1,4.4,3.3,1.9,3.0,4.1,2.7,3.8,2.5,3.1,3.8,4.8
2919378,3.0,4.0,3.9,4.2,3.1,3.8,4.6,4.7,3.1,3.6,4.3,3.7
4071726,4.1,3.6,4.1,3.0,3.4,4.1,4.7,3.5,3.9,2.7,3.4,3.9
2625816,4.4,3.0,3.6,2.6,4.5,3.6,4.2,4.7,3.8,5.0,2.1,3.9
5798756,1.2,4.5,2.7,3.8,3.9,3.7,3.3,2.7,3.1,4.4,3.0,4.1
5881536,4.0,2.8,2.5,3.9,3.6,3.1,4.1,2.3,5.0,4.5,3.7,3.4
7514344,4.3,2.2,3.4,4.2,4.5,2.4,3.9,2.9,3.8,3.1,3.4,3.2
1097716,3.1,5.0,3.1,4.0,3.9,3.7,5.0,4.0,4.8,2.1,3.7,3.3
5893127,2.0,3.8,4.8,5.0,3.3,4.5,4.1,4.5,2.7,3.1,2.5,3.8
9901074,4.0,3.0,4.8,4.7,2.3,3.6,4.0,2.9,3.6,2.4,3.5,3.2
3837139,3.8,4.8,3.9,2.8,2.4,3.8,1.8,3.5,2.6,4.2,4.0,3.7
7607544,3.8,3.4,3.4,3.4,2.7,4.1,3.5,4.8,4.0,3.4,2.6,3.9
2047267,4.8,4.2,3.3,3.9,2.8,2.6,3.5,3.1,1.7,4.7,3.7,3.0
7477375,3.3,2.3,4.5,2.5,4.9,3.6,2.9,4.2,4.8,3.1,3.4,2.7
3103226,4.1,2.9,3.1,3.2,2.5,3.8,3.8,3.6,2.5,4.0,3.1,2.9
9244425,4.5,3.8,3.3,2.5,4.6,4.2,4.1,3.0,2.7,4.6,2.6,4.4
3781873,4.1,4.1,4.0,3.7,2.8,1.8,3.1,3.4,1.8,3.3,3.8,4.7
7332678,3.1,3.9,5.0,3.1,3.3,3.7,2.6,5.0,3.5,3.4,1.8,2.5
4358569,3.0,3.5,2.7,4.5,4.1,4.4,3.6,3.8,2.9,2.9,2.1,2.5
5511059,3.5,2.0,3.5,2.2,4.0,2.7,3.8,2.7,4.2,2.7,3.1,4.5
8499331,3.6,3.9,4.4,3.6,2.9,4.9,2.9,4.9,4.0,3.2,3.2,2.6
6536845,3.2,3.3,3.3,2.5,3.0,3.9,4.0,2.9,2.7,4.0,3.6,3.6
7616294,4.2,4.0,3.3,3.3,3.3,2.9,3.8,3.4,3.5,3.7,4.6,3.3
6706014,5.0,3.6,4.8,2.7,2.8,4.0,4.5,3.9,3.7,2.6,5.0,4.0
9719207,4.7,2.7,4.0,3.6,4.9,2.9,3.5,3.9,3.5,3.0,5.0,4.5
2678024,2.9,2.0,3.8,3.8,4.5,3.7,2.4,3.5,3.5,3.2,4.4,4.0
7263497,3.3,4.7,3.6,3.8,4.4,3.4,4.2,3.3,3.8,3.1,3.0,3.0
1771618,4.8,3.5,3.0,2.5,2.3,4.2,2.9,4.6,4.1,3.7,2.7,3.6
6846099,3.9,4.2,3.1,4.5,4.6,3.5,2.9,3.8,3.8,3.5,2.9,3.0
7484653,5.0,2.1,2.3,3.6,4.2,3.7,3.7,3.4,2.8,2.2,2.4,3.7
9633913,3.9,3.2,3.4,3.6,2.8,3.3,3.9,3.8,3.4,3.2,1.0,5.0
1582669,3.7,2.9,4.7,3.7,3.2,3.4,3.7,2.8,4.4,3.0,4.0,3.8
4672540,2.0,2.3,4.4,4.1,3.1,2.8,3.3,1.7,3.4,4.3,3.6,4.3
7059028,5.0,3.3,4.0,4.0,4.1,2.9,3.8,3.4,3.8,4.4,4.5,3.7
3656241,4.1,3.8,3.4,3.6,2.9,3.8,2.8,3.3,2.9,3.7,3.8,4.3
3486193,3.7,3.9,2.7,4.1,4.3,4.4,2.2,2.9,2.9,3.9,3.8,4.0
2149648,1.9,4.1,3.3,2.7,3.8,4.0,3.6,4.8,3.0,4.1,3.1,2.9
3430830,3.5,3.7,3.4,4.4,3.8,3.8,3.2,2.8,3.3,4.3,3.8,2.6
6694292,3.5,4.9,3.4,4.3,3.9,3.9,3.6,4.2,2.9,4.8,3.3,2.8
6551060,2.4,2.3,4.6,2.8,2.5,5.0,3.5,3.9,3.7,3.7,2.3,4.5
8539853,4.4,2.9,3.1,2.7,4.0,4.2,3.1,3.9,2.6,3.1,2.4,2.7
8438875,2.5,3.8,2.9,2.7,3.8,4.0,3.4,3.5,3.2,3.2,3.5,2.3
9588457,3.6,1.7,2.4,4.0,4.1,2.4,4.5,2.4,4.2,3.8,1.2,2.9
1950549,5.0,3.1,3.4,3.9,3.4,2.9,3.0,4.3,4.4,2.3,2.5,3.3
4802367,4.4,0.8,3.0,3.4,3.3,2.9,4.2,4.8,2.9,3.7,3.7,2.8
9772858,4.1,3.1,3.5,2.8,5.0,2.0,3.7,3.6,2.5,4.6,2.9,1.8
9511050,3.7,1.9,4.0,3.9,2.3,3.3,3.3,2.2,3.2,4.0,3.0,4.4
4895545,4.3,3.7,4.0,2.3,4.4,3.6,3.3,2.7,4.2,3.9,2.6,4.0
7005917,4.3,3.5,1.4,4.4,3.6,3.8,3.7,2.6,3.5,3.9,3.0,3.4
4260634,4.7,4.2,2.5,4.1,3.4,3.9,4.4,4.9,3.9,4.8,3.6,3.1
6307090,3.5,4.0,3.7,2.4,2.6,3.5,2.8,3.7,3.4,3.2,3.5,3.9
1496793,3.2,3.8,3.8,2.1,5.0,3.8,4.0,4.0,3.8,3.9,3.1,3.5
7848444,3.4,2.7,3.3,4.4,4.3,3.7,3.0,4.7,3.9,4.4,5.0,4.5
5447964,4.6,3.7,3.2,3.3,2.7,4.4,3.8,2.9,3.5,1.9,2.9,4.1
8266169,3.4,2.2,3.0,3.0,3.1,2.4,2.4,4.2,4.0,3.0,3.4,3.4
6988374,4.5,2.9,2.8,3.3,2.4,3.5,4.7,4.4,2.7,4.1,4.8,3.6
2648204,4.1,4.1,3.3,2.0,2.7,4.3,3.8,5.0,2.8,4.9,3.1,3.8
4579502,4.7,3.4,4.0,3.2,4.3,4.5,2.5,3.9,5.0,2.9,2.3,3.2
1172959,4.7,3.0,3.2,3.5,4.6,3.3,3.7,3.8,3.8,2.8,2.2,3.1
6260400,2.6,3.5,4.2,3.8,2.8,2.7,3.2,2.9,3.8,2.6,1.5,3.7
7391091,2.5,3.4,3.2,3.9,3.4,4.3,2.9,4.3,2.7,3.7,3.3,3.7
8219334,3.6,3.6,4.6,3.4,3.3,3.9,2.9,3.1,3.0,4.2,2.4,3.4
8427776,3.2,2.6,3.3,3.7,4.3,4.6,4.0,4.1,5.0,3.9,3.4,2.6
1694192,5.0,3.6,4.6,3.4,2.6,4.1,4.5,2.9,2.0,3.4,4.1,4.0
1216551,3.3,3.6,3.7,3.0,3.1,3.5,3.1,3.8,3.7,3.8,4.8,3.8
2167309,3.4,3.6,2.9,3.6,3.1,3.0,4.7,3.8,4.3,3.5,4.0,2.9
4923970,3.6,3.8,4.8,4.0,3.6,3.7,2.8,2.2,2.8,3.6,3.7,4.9
1563774,3.7,2.6,3.5,2.3,3.0,2.6,4.2,4.3,4.5,2.5,2.3,3.6
7200751,4.5,3.3,3.6,2.9,3.8,3.4,4.4,3.2,3.3,2.4,3.6,4.8
3657430,4.2,2.8,2.7,4.3,2.9,3.7,3.4,2.9,3.2,4.0,4.0,4.0
5223116,2.9,5.0,3.8,3.7,3.1,4.1,2.7,4.2,2.6,2.7,3.9,3.5
4056639,2.7,4.2,2.9,4.3,3.5,3.5,3.0,3.6,4.2,3.2,3.3,3.4
4386530,3.6,3.4,3.3,4.5,4.5,3.6,3.0,4.6,4.0,2.0,5.0,4.4
6769339,2.0,4.5,3.2,2.9,4.3,4.7,4.8,2.9,4.0,2.8,2.9,3.5
4705912,2.5,4.0,4.5,3.6,3.4,4.2,3.7,3.5,3.2,4.5,3.1,3.7
2486656,4.5,2.7,3.2,3.2,3.1,4.2,3.2,2.4,4.4,2.5,3.6,3.6
8264434,4.2,3.8,2.7,2.3,3.9,4.3,4.9,4.2,3.5,3.3,3.3,3.5
4019878,4.0,3.2,3.4,3.3,5.0,2.7,4.9,3.6,4.8,2.4,4.3,3.1
7120856,3.8,4.2,3.1,3.8,2.8,4.6,5.0,3.9,4.3,3.1,3.0,3.0
2755372,4.1,0.7,4.1,3.4,3.2,3.4,4.6,4.4,2.1,4.4,2.6,3.2
8963869,4.8,2.9,2.0,3.8,4.3,4.3,3.7,4.9,2.6,4.1,5.0,4.0
1985407,2.8,5.0,2.4,2.2,3.8,5.0,4.0,3.9,3.3,4.5,3.0,3.7
2617743,3.7,5.0,5.0,2.5,5.0,3.1,3.3,3.3,3.2,3.4,4.7,4.0
5919690,4.2,3.0,3.9,4.2,3.5,3.2,3.0,3.4,2.3,3.4,4.0,3.0
4614667,2.5,4.4,3.2,4.1,4.3,4.0,3.9,3.9,3.2,3.0,2.5,3.8
4323638,2.7,2.0,2.9,3.1,2.4,4.3,4.2,4.0,3.8,3.5,2.8,4.1
4951161,3.9,2.8,3.7,2.5,3.1,2.5,3.3,3.1,3.8,3.1,2.9,3.5
2602649,3.1,2.4,3.1,3.7,4.2,3.7,3.4,4.0,2.7,4.3,2.4,4.4
3744036,4.8,3.3,3.3,4.0,2.9,2.9,3.6,2.0,3.8,4.8,3.3,2.8
6012847,3.5,4.3,3.7,3.1,3.1,4.2,3.9,3.2,2.9,3.8,4.7,2.9
8610103,4.0,3.1,3.9,3.9,4.9,4.2,3.2,1.8,3.9,3.9,3.9,3.4
1451863,3.3,2.7,3.1,3.4,3.1,4.2,2.7,3.6,1.7,3.0,5.0,3.8
6504084,3.1,2.6,3.6,3.5,3.1,4.0,3.3,3.4,3.6,3.1,3.7,2.6
2668709,3.3,2.8,3.8,3.6,3.0,4.2,3.2,3.4,3.3,2.7,3.9,4.7
1337351,2.9,4.0,5.0,4.0,4.6,3.3,3.6,4.1,2.8,4.4,3.1,3.4
4746881,4.0,2.5,4.3,3.7,4.4,2.3,3.6,3.9,4.1,3.2,2.9,2.5
9184281,3.3,4.2,2.6,4.3,3.3,3.9,2.3,3.0,2.8,5.0,2.1,2.5
3550706,4.0,2.9,3.4,3.5,3.5,3.3,3.9,4.3,5.0,3.2,2.3,4.3
6282561,2.3,3.1,2.6,3.3,3.3,4.1,3.6,2.7,3.5,2.4,2.8,4.0
9247980,2.7,4.0,3.0,3.9,3.7,4.0,3.0,2.9,3.1,2.5,3.7,2.6
2650566,4.8,4.4,3.2,3.4,3.8,3.9,2.7,4.3,3.3,4.6,4.0,4.0
8738869,2.9,4.7,3.6,3.6,4.4,2.7,3.3,2.8,1.9,3.2,3.1,3.5
8798229,2.8,2.3,3.1,2.6,4.5,3.7,2.8,1.5,2.7,4.0,2.9,3.4
7051742,3.6,3.3,3.4,4.2,3.7,4.1,3.8,4.4,3.6,3.9,2.6,3.5
6670792,3.8,2.5,3.8,3.0,3.2,3.8,3.2,3.4,2.3,3.9,3.5,2.6
7994040,3.0,4.7,3.2,4.0,5.0,3.7,4.2,3.9,3.1,3.2,4.2,3.9
7768158,3.2,2.4,4.3,3.4,2.7,2.9,3.6,3.3,2.5,3.3,2.0,5.0
7266315,2.5,4.3,3.9,4.5,3.6,5.0,2.1,4.2,3.0,3.0,2.7,4.2
1457683,3.2,3.1,5.0,3.2,4.3,3.5,3.9,4.0,3.5,4.0,3.9,2.5
8847796,3.9,5.0,3.2,2.5,4.7,2.9,3.4,2.2,2.2,5.0,5.0,4.0
5687922,3.4,3.6,2.9,3.3,3.9,2.5,3.0,2.5,5.0,2.9,5.0,3.3
7336347,2.3,1.8,3.9,4.0,4.1,5.0,3.2,2.8,4.3,4.1,3.1,3.2
9919336,3.0,3.6,5.0,4.8,3.9,4.4,2.8,2.9,4.2,4.8,4.3,3.7
7433655,4.0,4.0,3.6,3.5,5.0,3.5,1.9,4.0,3.8,4.2,4.0,3.2
9036917,4.7,3.4,3.6,3.8,2.0,2.9,3.8,2.4,3.4,4.5,4.1,4.2
2803050,3.8,3.5,3.5,3.8,1.5,4.1,3.4,2.5,3.5,3.5,2.7,3.4
4292747,2.2,2.2,3.3,3.5,2.6,4.5,3.2,2.9,5.0,3.1,3.2,3.6
8471386,2.1,3.6,2.9,2.8,3.6,2.0,3.8,4.5,4.0,5.0,3.4,3.3
9648656,4.1,3.9,1.2,1.8,4.3,2.8,4.2,3.6,4.1,3.0,2.7,3.7
1941101,4.3,3.3,4.0,3.2,2.1,4.8,4.4,4.0,3.0,2.2,3.5,3.0
5918008,2.9,3.7,4.4,2.2,4.8,4.5,3.7,3.9,4.4,3.5,5.0,3.6
1892340,4.1,4.5,4.1,3.9,2.8,4.2,3.7,3.0,3.7,2.3,2.5,4.1
6798176,4.1,2.0,2.8,3.9,3.4,5.0,3.0,4.1,5.0,4.4,5.0,3.9
7350924,3.8,3.7,3.0,2.4,4.6,4.1,2.9,5.0,3.6,2.6,4.2,5.0
3687854,2.8,4.6,2.5,3.1,3.6,2.4,3.0,4.0,3.3,3.3,2.6,2.3
3909844,4.1,4.1,3.5,2.2,4.1,3.7,4.5,3.9,4.0,4.8,3.3,2.2
7287564,2.3,4.4,3.4,3.1,2.7,4.3,2.3,4.1,3.0,4.6,4.4,2.2
7204759,4.1,2.8,2.5,5.0,3.0,4.8,3.0,3.8,4.6,3.1,3.6,3.2
2393030,3.4,3.1,3.6,3.2,2.2,4.6,4.0,3.6,2.7,5.0,3.5,2.4
3213678,2.5,4.1,2.6,3.3,3.4,3.7,3.2,4.3,3.9,3.7,3.6,2.8
7518742,3.5,2.7,2.7,3.9,3.8,3.6,3.4,2.7,3.4,3.3,3.0,2.8
4502745,4.1,4.4,4.3,2.5,2.9,3.4,3.3,3.9,3.4,2.2,2.5,3.2
7722275,3.2,0.9,4.3,3.3,3.6,4.2,3.3,4.0,3.8,3.5,5.0,2.8
8209261,4.5,3.8,3.7,3.6,4.4,2.7,2.2,3.7,2.8,3.9,4.0,2.1
8592560,3.3,3.0,5.0,2.5,1.7,4.2,3.8,4.7,1.4,3.3,3.8,4.2
7262675,3.5,3.5,2.6,2.4,3.6,1.6,1.9,3.0,3.6,2.2,4.8,4.3
8831708,2.6,4.4,3.1,4.9,3.5,3.9,3.3,5.0,3.7,4.4,3.5,2.7
2283317,2.3,4.3,4.2,3.6,3.8,3.0,4.9,3.4,3.3,4.1,3.0,4.0
8971771,3.7,5.0,3.8,1.0,3.6,3.0,4.0,3.2,3.2,4.3,4.5,3.1
7286468,5.0,4.0,3.8,3.0,3.8,4.2,4.8,3.1,3.8,4.5,3.8,3.5
7245910,4.1,2.6,2.5,4.1,3.7,4.2,3.2,3.0,3.2,2.8,3.5,3.7
4535338,4.3,2.9,2.4,2.6,4.6,2.8,4.5,4.0,3.3,2.8,3.0,3.6
9377687,2.9,3.9,3.6,4.3,3.5,3.5,3.1,2.6,4.2,3.6,4.6,3.0
4258874,3.1,2.1,3.7,1.9,4.2,4.3,3.3,3.7,3.5,3.4,3.3,4.1
8004929,3.2,4.1,4.7,3.9,3.8,3.8,2.2,4.0,4.3,4.4,3.6,3.8
7982087,4.5,3.5,2.4,4.1,2.4,2.6,4.6,4.1,4.5,4.1,2.4,3.9
6317019,3.2,3.1,3.0,4.1,4.0,4.0,2.4,3.9,4.9,3.4,3.6,3.6
8706356,2.8,5.0,5.0,3.3,4.1,3.6,3.2,3.7,4.5,3.7,4.1,2.9
3688796,2.8,2.9,4.9,3.2,3.8,3.7,5.0,2.5,3.2,3.8,3.0,3.2
7750264,2.7,3.4,4.7,3.4,1.5,3.1,3.8,2.7,2.4,3.4,3.8,2.6
3265250,5.0,2.3,3.9,4.0,4.5,3.1,3.6,3.2,3.3,2.7,2.8,2.2
5740337,3.9,1.8,3.0,4.3,3.0,3.0,2.8,5.0,4.2,4.1,3.0,3.9
2047866,4.3,3.6,1.8,3.5,3.5,4.9,2.9,3.6,4.3,1.7,4.4,4.4
8656114,4.7,4.9,2.9,2.9,3.5,3.7,4.0,3.3,3.6,4.0,3.0,3.5
5579496,4.4,3.4,2.1,3.5,3.1,3.7,3.6,2.8,3.8,3.7,3.8,2.4
9865922,2.5,3.0,2.4,3.3,4.2,3.8,2.8,3.3,4.3,4.8,2.1,1.8
5289553,4.7,2.9,3.2,3.6,2.2,5.0,3.6,4.2,2.1,4.9,3.8,1.8
7814181,4.7,3.2,2.5,4.1,4.4,3.4,4.2,3.5,3.6,4.1,3.3,5.0
1539307,3.9,3.5,3.6,4.0,3.4,2.9,3.8,2.8,5.0,3.3,2.2,4.5
7745661,2.7,3.2,4.0,3.2,4.2,4.3,4.5,3.1,2.9,2.6,3.8,3.0
6260069,2.8,2.3,2.5,4.1,4.5,4.4,4.4,4.1,3.1,3.8,3.7,4.0
7142911,3.6,3.8,3.2,4.1,4.5,2.4,5.0,5.0,3.3,3.6,3.9,4.1
4026541,4.2,3.3,3.2,3.5,2.5,4.1,3.9,4.3,3.7,3.9,2.8,3.3
3274814,2.1,2.2,2.8,3.7,4.1,3.2,3.6,4.5,3.7,4.3,2.3,1.6
4802321,2.8,5.0,1.9,5.0,2.0,2.8,3.7,3.1,3.7,2.7,3.8,3.3
8308298,3.2,3.4,3.3,3.7,3.0,2.6,5.0,4.1,2.8,3.1,3.9,3.7
4199665,3.9,3.5,3.4,4.6,4.3,2.3,2.6,4.1,3.6,3.9,2.9,3.6
6754450,2.5,3.3,5.0,2.3,3.8,3.3,2.8,3.8,3.4,3.5,3.1,3.3
2239336,3.9,3.7,2.0,3.7,3.3,3.4,3.1,3.8,5.0,3.5,4.9,4.4
1541839,3.6,4.9,3.5,3.7,3.5,3.9,4.6,4.2,4.0,3.1,2.2,4.5
8467999,3.1,3.6,4.0,3.3,3.2,4.0,1.9,3.8,2.8,3.1,3.2,2.4
4156852,1.8,4.1,4.5,3.4,4.1,2.3,2.6,3.7,2.9,2.5,4.2,3.9
8393833,4.2,3.9,3.2,2.6,2.2,4.1,4.4,4.6,3.0,3.1,5.0,3.3
5619996,2.2,3.1,3.8,4.3,3.3,2.7,2.9,2.2,3.6,3.7,3.0,2.8
3905158,3.0,3.4,4.3,3.9,3.6,4.5,3.3,4.1,4.8,3.8,3.6,2.0
1144724,3.6,3.5,3.9,3.2,4.0,3.2,2.3,4.7,3.7,2.9,3.7,2.1
8164576,3.7,4.0,3.6,2.6,4.3,4.1,3.2,5.0,3.3,2.7,1.4,4.1
6184626,2.4,3.4,3.9,3.8,3.0,2.6,2.6,3.2,3.8,2.9,4.1,2.9
8924354,3.4,3.5,3.8,1.9,2.6,1.8,3.6,3.3,5.0,5.0,3.6,3.4
7825432,4.3,3.2,3.4,2.6,4.0,3.6,3.5,2.2,3.8,3.6,3.1,4.0
3897541,2.7,2.9,5.0,3.0,3.1,3.2,3.8,2.3,3.8,4.3,2.4,3.6
6361488,3.7,4.1,4.3,4.4,3.3,3.4,2.7,2.0,4.0,3.1,4.1,3.2
1001774,4.0,5.0,4.1,2.9,2.4,3.3,3.0,3.8,5.0,3.2,2.1,3.1
6216819,2.8,2.9,2.2,4.0,4.1,2.1,2.7,3.8,4.6,4.3,3.9,3.8
8097683,4.5,2.9,3.4,3.3,3.7,2.7,5.0,3.6,4.8,3.6,3.2,3.2
1521186,5.0,2.5,3.5,2.5,4.3,3.5,4.1,3.5,2.6,3.7,3.6,2.5
4058902,5.0,2.4,3.3,3.7,3.4,4.4,3.6,4.7,3.3,2.8,3.1,3.2
5532989,3.0,2.7,5.0,3.2,4.3,3.9,3.1,3.4,4.3,2.5,5.0,3.0
3345637,2.7,3.8,3.0,2.4,3.9,3.6,5.0,4.4,4.0,3.8,2.5,2.6
1481214,4.5,2.9,2.8,2.9,3.8,2.2,4.6,3.6,3.1,3.4,3.7,3.7
9059872,3.8,3.1,5.0,2.6,4.2,2.7,4.4,2.6,2.4,2.5,4.0,5.0
7824852,3.5,2.5,4.8,3.9,3.2,3.7,2.8,4.2,2.9,3.7,3.9,2.8
6439559,3.9,4.6,2.8,3.7,2.3,3.9,3.7,4.3,2.6,2.7,2.1,5.0
6798647,2.9,4.9,3.1,2.4,4.7,3.6,3.8,2.4,1.7,4.3,3.5,2.8
2170019,4.5,3.4,3.4,4.4,3.7,4.2,3.4,4.0,2.6,3.7,3.1,3.0
7455115,2.2,3.2,4.3,3.0,5.0,2.8,4.8,3.9,4.2,2.6,2.8,3.2
8438766,3.4,3.8,3.9,3.1,3.6,2.3,4.3,3.6,3.3,3.9,3.6,4.9
8297036,4.8,4.4,2.9,2.3,3.3,4.3,2.0,4.3,3.5,2.7,3.8,4.5
4905391,3.5,4.2,4.7,3.6,3.3,3.3,2.4,3.3,3.4,2.6,3.3,3.7
9241222,3.5,2.7,2.4,4.9,5.0,3.5,1.8,3.3,4.0,3.2,3.7,3.8
9285944,4.3,3.0,2.9,3.2,3.8,4.1,3.2,4.5,3.7,3.3,3.8,3.8
8081069,2.4,2.6,3.5,2.6,3.7,3.6,3.7,2.8,3.7,2.7,3.8,3.8
7038304,5.0,2.4,3.9,1.6,4.6,2.5,4.2,3.4,3.4,4.6,4.5,3.1
8999701,3.0,3.0,3.6,3.1,3.4,3.5,3.3,3.2,3.8,4.0,2.7,3.9
9605497,4.5,3.5,2.1,2.8,3.8,4.1,3.2,3.5,2.8,3.9,3.8,4.2
9382816,4.4,4.7,2.2,3.2,3.6,3.1,2.3,2.9,4.2,3.6,4.2,2.2
5783416,2.3,2.9,3.2,4.9,2.3,3.6,2.9,2.9,4.0,3.0,4.0,3.7
8967669,3.4,4.6,2.8,4.1,2.8,3.8,3.6,4.0,2.9,3.6,3.4,4.2
4695103,3.4,4.0,3.8,2.3,3.8,2.5,3.6,3.7,2.8,3.7,4.4,3.6
2386587,4.3,2.7,2.4,2.9,3.2,3.0,2.8,2.1,3.8,3.1,4.1,4.1
1382364,4.6,4.1,2.7,2.4,4.0,3.0,4.4,3.1,3.1,2.9,4.6,2.6
9073837,4.0,3.0,4.4,3.9,3.8,2.6,5.0,3.4,3.6,2.3,4.0,3.7
7851350,3.2,2.4,4.7,3.1,2.9,2.5,2.4,2.3,4.4,2.9,2.6,4.4
8714786,3.7,3.9,2.6,3.4,3.7,4.2,4.0,2.5,3.5,3.8,4.5,3.9
6451853,3.3,3.1,3.3,5.0,5.0,3.2,3.2,3.8,3.7,4.4,3.6,3.5
7311613,2.8,4.4,4.0,2.5,2.4,3.0,2.5,3.6,3.6,2.7,3.3,2.7
2333776,4.3,1.7,2.6,4.4,2.9,4.2,3.3,4.6,3.6,4.7,2.6,4.6
6071203,3.2,2.7,3.6,2.6,3.3,4.5,4.2,3.5,3.0,3.6,4.4,3.0
4685099,4.4,3.1,3.5,2.9,3.9,3.9,2.7,4.0,3.0,2.5,3.8,4.1
7354525,2.5,4.2,4.0,3.5,4.7,4.5,1.5,2.9,5.0,3.4,3.9,2.3
9874072,3.6,2.5,3.7,3.4,2.4,2.6,5.0,4.2,4.1,2.1,3.4,4.0
1044360,3.9,4.4,4.6,3.4,4.3,2.6,2.7,3.2,2.3,2.8,3.3,3.6
6854182,4.5,3.2,2.4,4.7,3.9,2.6,2.6,4.3,1.9,4.3,3.6,3.3
1215702,2.7,2.4,3.1,4.1,3.4,2.7,4.0,2.8,3.3,4.5,4.1,3.9
8376358,5.0,2.5,3.0,2.8,1.8,3.0,2.7,4.2,2.9,3.4,3.7,3.1
3842044,3.1,4.6,4.3,3.8,2.5,4.1,3.9,3.1,3.1,2.2,3.0,4.5
4740770,2.9,2.6,3.4,2.3,4.2,4.1,3.7,5.0,5.0,3.2,3.0,3.7
3265360,3.8,4.1,3.6,3.0,2.6,1.8,3.3,4.5,4.9,3.1,3.7,3.8
3024493,4.8,3.3,3.9,2.6,3.2,2.8,3.5,3.6,4.2,3.0,4.2,3.3
2262260,3.9,4.6,3.7,4.3,2.9,3.7,2.9,3.8,3.7,3.3,2.5,3.9
2749579,3.5,3.4,2.1,3.6,3.5,3.9,4.7,5.0,2.4,3.7,2.8,4.0
3261074,3.7,2.8,4.4,3.1,4.3,3.6,4.1,3.8,4.1,2.6,3.6,3.2
4638941,2.9,3.4,3.1,4.2,3.9,3.2,3.8,3.8,2.9,3.3,3.7,3.7
4124883,4.2,4.2,3.3,3.0,4.4,3.1,3.2,4.3,3.5,3.4,4.1,3.6
8140678,4.3,3.1,3.9,3.3,4.2,4.6,3.6,1.3,2.9,3.8,3.9,3.9
4180705,4.7,2.8,3.2,2.3,4.3,4.0,3.0,4.2,3.4,4.1,3.0,4.3
6842429,3.9,2.5,3.8,2.2,2.8,4.0,4.8,5.0,4.2,3.1,2.6,2.6
7481673,4.1,1.7,3.4,2.7,2.8,2.7,4.4,2.3,4.1,3.8,2.5,2.6
8639894,1.6,3.0,4.6,3.0,4.3,4.3,3.8,3.7,3.4,3.2,3.6,5.0
9379255,3.7,3.6,2.8,4.6,3.6,2.3,5.0,2.6,3.8,2.3,1.9,3.2
6414400,1.7,4.4,3.9,2.6,3.0,3.1,4.0,3.6,4.9,3.3,4.4,3.4
9642445,3.0,3.8,2.0,3.4,3.3,3.8,2.2,3.5,3.3,4.1,3.5,4.6
3349914,3.9,5.0,3.2,2.9,2.5,3.0,1.8,3.5,3.6,3.6,3.5,3.4
8423912,4.1,3.8,4.0,3.1,3.6,3.6,3.4,3.6,4.3,3.7,2.4,3.9
7381548,4.4,3.3,4.5,4.3,2.2,3.6,3.1,3.3,4.3,4.9,3.2,4.1
8289236,3.3,4.1,4.0,2.3,2.9,4.3,3.0,4.2,2.4,3.4,2.6,4.5
5445033,2.0,4.2,4.5,4.0,5.0,3.9,3.3,3.4,3.5,3.0,2.5,2.7
9234390,3.1,3.1,3.1,3.5,3.9,3.7,3.0,2.8,3.2,3.9,2.2,3.9
5237068,3.2,3.5,3.0,2.4,3.9,3.7,3.0,3.2,3.0,3.8,4.4,2.8
9425117,3.2,4.0,2.7,2.6,3.1,4.5,4.9,4.4,4.8,2.2,3.3,2.9
4096952,2.6,4.3,3.5,3.6,3.0,4.1,2.1,4.4,2.5,2.9,3.4,4.0
3667727,3.4,3.1,2.4,3.9,2.8,3.7,3.3,3.9,4.0,4.0,3.4,3.2
8708714,4.2,1.7,4.9,3.3,3.9,4.4,3.4,2.7,3.7,5.0,3.5,3.7
8151917,3.7,2.6,2.8,3.6,2.8,3.0,3.7,3.6,2.5,2.6,3.9,3.8
9769889,3.3,3.1,4.4,2.8,3.3,4.6,1.8,3.0,3.4,4.4,3.4,5.0
5031474,4.4,3.6,3.6,2.4,3.8,3.5,2.2,3.2,3.3,3.8,4.0,3.3
9228186,3.8,3.2,4.1,3.8,3.7,3.1,4.4,4.3,3.6,2.7,3.1,3.3
5298662,4.2,3.3,4.2,2.9,3.1,2.8,4.8,3.3,3.5,3.0,3.6,3.8
1409934,2.7,4.5,2.7,2.1,3.4,4.0,3.0,3.7,4.4,3.7,2.4,3.5
9278265,2.2,3.9,4.3,4.6,2.8,3.3,3.2,2.5,4.2,3.2,3.7,3.2
